CountryCode,Year,T0-4,T5-9,T10-14,T15-19,T20-24,T25-29,T30-34,T35-39,T40-44,T45-49,T50-54,T55-59,T60-64,T65-69,T70-74,T75+,TTotal,M0-4,M5-9,M10-14,M15-19,M20-24,M25-29,M30-34,M35-39,M40-44,M45-49,M50-54,M55-59,M60-64,M65-69,M70-74,M75+,MTotal,F0-4,F5-9,F10-14,F15-19,F20-24,F25-29,F30-34,F35-39,F40-44,F45-49,F50-54,F55-59,F60-64,F65-69,F70-74,F75+,FTotal
PHL,2015,0.182072692,0.147906756,0.126097038,0.124803965,0.142914033,0.179564221,0.222623212,0.258612633,0.286916668,0.291140751,0.28620211,0.27381611,0.285641385,0.290017053,0.37558351,0.901580416,0.208287047,0.16710592,0.135267099,0.11254378,0.110834448,0.129850458,0.167964234,0.216434966,0.258629616,0.300788382,0.327293648,0.34531254,0.346611496,0.373410559,0.394188205,0.516676531,1.334937389,0.214261389,0.19784771,0.161140693,0.140622292,0.13960248,0.156384609,0.191444076,0.228899999,0.258595188,0.272802736,0.254710042,0.227670986,0.203922481,0.205106576,0.202565386,0.269398004,0.628099906,0.202222805
PHL,2017,0.184291467,0.148719846,0.126651017,0.126234485,0.150348809,0.188111563,0.225143342,0.252122325,0.275669445,0.286235054,0.280753016,0.271862734,0.274049714,0.2858913,0.337893194,0.843053316,0.208286293,0.168748229,0.136335096,0.113616993,0.111804683,0.136218682,0.176231525,0.219163756,0.253311404,0.289553384,0.322740471,0.339844973,0.345419779,0.359371686,0.387551647,0.463172957,1.242260442,0.214464493,0.20077777,0.161644556,0.140500394,0.141632074,0.165025167,0.200257365,0.231200903,0.250916398,0.261581717,0.249631707,0.222581561,0.201717156,0.196199924,0.200068376,0.242904263,0.588880501,0.202027086
PLW,2000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.90743155,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PLW,2005,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.3576811,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PLW,1995,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.52564771,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PLW,2010,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.8197362,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PLW,2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.19146937,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PLW,2017,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.95549726,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PLW,1990,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.56442206,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PNG,1990,0.392277239,0.490742586,0.469152658,0.40184289,0.457303556,0.800283012,1.096123771,1.459363666,1.742474827,1.845754634,1.862150651,1.428641323,1.111182068,0.779758689,0.533123825,0.364303869,0.758626302,0.381981456,0.484106452,0.454738723,0.403697416,0.487957274,0.889954889,1.250266197,1.713086577,2.106196184,2.289705901,2.391398381,1.871584699,1.484579195,1.071553364,0.743834008,0.507421993,0.856771885,0.4032208,0.497770544,0.484360921,0.399892421,0.425280628,0.707165581,0.93687453,1.200788876,1.369581445,1.382672634,1.316250757,0.983239785,0.754358795,0.527323414,0.374163056,0.279178674,0.657060415
PNG,1995,0.351544201,0.431196274,0.448991719,0.398758174,0.395977564,0.592900137,0.889580886,1.198996123,1.430172072,1.672106228,1.772699455,1.57632672,1.241479495,0.930073941,0.686601795,0.369956722,0.685004278,0.342832768,0.426523415,0.44902485,0.417672613,0.437757661,0.68160475,1.047298507,1.44589717,1.793349169,2.165466104,2.348377121,2.123875468,1.700516351,1.293777231,0.978035187,0.547204227,0.797603329,0.360818528,0.436144571,0.448956756,0.378860431,0.352158195,0.500531026,0.726342901,0.945238597,1.063766057,1.174899567,1.18835746,1.033029535,0.805854423,0.61258855,0.463756006,0.265849426,0.568728095
PNG,2005,0.246419639,0.289858904,0.332144552,0.309643886,0.283261716,0.369643373,0.545358285,0.756061202,0.933110101,1.031125275,1.095617997,1.136217578,0.974286348,0.772725688,0.580983176,0.289573754,0.474558685,0.242219335,0.288598943,0.358369621,0.35377251,0.338432337,0.458177745,0.692570014,0.979376837,1.238906839,1.413939583,1.563761002,1.663007612,1.443062539,1.174153662,0.903306889,0.487231183,0.590092539,0.250905799,0.291198801,0.304357296,0.263112353,0.225247079,0.27681417,0.391437028,0.52446504,0.619485033,0.644858447,0.638613403,0.632418025,0.535280609,0.422262369,0.32744347,0.169035728,0.355106316
PNG,2000,0.230518631,0.297237037,0.304098749,0.261205393,0.264828409,0.404710807,0.5772551,0.787426024,0.911388669,0.986247597,1.123742168,0.990181584,0.806569592,0.601040728,0.435826557,0.243921177,0.450466618,0.22607938,0.295178571,0.324502013,0.296214135,0.314707606,0.495590197,0.721750322,1.005870124,1.200435459,1.352109166,1.585138431,1.406467608,1.163795703,0.881971466,0.64920116,0.375514403,0.551856458,0.235253839,0.299422542,0.282547065,0.224337723,0.21244979,0.309572338,0.427048549,0.56207064,0.616478692,0.622042639,0.669109072,0.581473969,0.469857148,0.355378566,0.269367525,0.165507095,0.345743293
PNG,2017,0.364875986,0.305644744,0.250624144,0.235382129,0.275217282,0.336303505,0.389597757,0.457370661,0.551329548,0.660171926,0.728453315,0.739501,0.695432939,0.665183419,0.621583967,0.388639154,0.392538651,0.348718367,0.355329652,0.282931663,0.22560185,0.284287122,0.383660304,0.489166582,0.610362998,0.781834924,0.990249528,1.126639488,1.145493399,1.076145263,1.018262496,0.895473787,0.563195809,0.489769936,0.382178257,0.252592146,0.216211661,0.245765175,0.265627137,0.286458333,0.285179268,0.297497275,0.311930213,0.322128626,0.330215715,0.346849517,0.348404068,0.366079443,0.407409765,0.278256261,0.29185783
PNG,2015,0.367491318,0.314795059,0.238743979,0.230347878,0.2388324,0.294367483,0.370425427,0.487899924,0.604733386,0.710659325,0.777200282,0.745569538,0.679967039,0.637520474,0.540732205,0.277958549,0.388670204,0.348684645,0.364411715,0.268273592,0.219400165,0.24535365,0.334288591,0.463006741,0.649027999,0.855327021,1.064835269,1.200794074,1.154417648,1.051776124,0.970501151,0.773677701,0.402368224,0.484955291,0.387623532,0.261840848,0.207304989,0.2419599,0.231942548,0.252401889,0.273355617,0.319546678,0.344598127,0.348677028,0.354281768,0.351150995,0.342297242,0.354356408,0.357474151,0.200476131,0.288974482
PNG,2010,0.258247336,0.215632296,0.23104367,0.2340134,0.227825174,0.271582811,0.367309458,0.507903768,0.637989552,0.735458945,0.782696177,0.756291498,0.737486383,0.625113063,0.493503432,0.249350238,0.357669459,0.240948676,0.194952563,0.227207181,0.243118891,0.254746219,0.337611523,0.490077261,0.710972482,0.95266352,1.140972967,1.233540001,1.173728375,1.147924732,0.88124757,0.685045948,0.324384015,0.452835408,0.276740148,0.237682043,0.235119478,0.224379931,0.199477743,0.20225702,0.238749618,0.296044197,0.313336561,0.32359449,0.335764084,0.359974035,0.362204508,0.402225397,0.342510868,0.202900408,0.259185721
POL,1990,0.558791202,0.675585742,0.792083889,0.858752383,1.214545274,1.278676421,1.137988127,1.159948104,1.421258309,2.810188028,5.287404178,6.649663481,7.852731153,7.191619432,13.95653594,14.39224378,2.971372104,0.477430383,0.576400721,0.681977821,0.754662346,1.088112587,1.148442996,1.015823721,1.058191113,1.359025094,2.800704973,5.275416352,6.391101896,7.632646548,7.241290764,14.26433761,16.22307759,2.608890483,0.64426675,0.779811355,0.907368212,0.967427772,1.346223074,1.413509922,1.263796215,1.262728377,1.483004441,2.819276604,5.298456165,6.876484266,8.028164115,7.157122554,13.76678229,13.50058679,3.315415605
POL,1995,0.493300553,0.616573218,0.592307784,0.543577353,0.713117342,0.893633416,0.945615071,0.773897064,0.861936051,1.423613894,3.777549944,6.616011771,7.576068618,6.546717767,8.285461412,15.15642623,2.508865973,0.417411047,0.521437234,0.50473091,0.473508021,0.634810008,0.796750957,0.838970663,0.697875126,0.817686251,1.402462024,3.735402199,6.323401378,7.209001405,6.379142024,8.400779768,17.52695135,2.16036694,0.573153763,0.716483096,0.684296814,0.616861346,0.794565773,0.994023762,1.055249962,0.851364176,0.905920444,1.444097269,3.816485885,6.871026234,7.874160233,6.667368921,8.214940513,14.06731116,2.838887384
POL,2000,0.448286592,0.545623195,0.513173468,0.325389245,0.321906594,0.383992186,0.531227732,0.534433514,0.516651392,0.837401291,1.07579847,7.32228824,7.912740641,6.293603338,7.196763269,12.36152798,2.140701436,0.376263648,0.457758146,0.434178013,0.281010309,0.284481304,0.340320616,0.467612174,0.478435057,0.484226111,0.81751819,1.049133501,6.91930295,7.486629628,6.008997102,7.073405197,14.00320241,1.807734172,0.524194958,0.638051137,0.596101605,0.371905646,0.360786641,0.429039789,0.596593113,0.591446414,0.549221414,0.856738071,1.10078926,7.676660312,8.258611211,6.503529351,7.27518053,11.59305653,2.45486898
POL,2005,1.888562558,0.910884824,0.590418267,0.467485163,0.335121773,0.324706332,0.443416881,0.514026023,0.493401244,0.516915917,0.629577349,2.6776954,5.000719376,7.402571134,6.727206092,9.677061418,1.883364936,1.762010389,0.838854584,0.534746231,0.422295996,0.304600547,0.2956339,0.404314937,0.47552771,0.471910604,0.505365335,0.612870561,2.510502549,4.699432352,7.034813133,6.463006747,10.73899001,1.599214087,2.02212308,0.986789494,0.648977072,0.514917632,0.366938537,0.354591492,0.483273039,0.5531813,0.515030581,0.528306613,0.645373711,2.82795563,5.249732993,7.676080626,6.900731264,9.167123497,2.150074894
POL,2017,1.099503797,1.616460516,1.333367849,0.852291325,0.905370484,1.174596389,1.12563265,0.96315843,0.912002327,0.836609708,0.649087556,0.497895537,0.526380769,1.103695646,5.183602787,8.977463049,1.679132944,1.085398276,1.561082581,1.294676263,0.792549598,0.916183996,1.252950145,1.290521941,1.033910095,0.969227714,0.89553687,0.640264504,0.459240841,0.479711674,1.030614223,5.029313541,8.744280912,1.487776434,1.114396548,1.674851294,1.374154377,0.915186058,0.894016773,1.092515833,0.954249386,0.890856901,0.8545916,0.778250089,0.657642647,0.533832442,0.567054308,1.161900373,5.293843284,9.094788443,1.857855837
POL,2010,1.389709494,0.720765738,0.542151504,0.582667058,0.434990353,0.39658635,0.482954527,0.498829024,0.479146235,0.40677958,0.532553849,0.693628298,1.805480609,9.032965919,7.416868962,8.21881702,1.676304729,1.363270607,0.706560954,0.533460005,0.575667978,0.430764155,0.38988635,0.469706392,0.498520803,0.485057429,0.411650604,0.52273604,0.675354011,1.750830623,8.652121837,6.759714582,8.488598233,1.415404177,1.417583936,0.735740587,0.551306143,0.590040682,0.439430567,0.403559304,0.496511403,0.499140731,0.473196306,0.401960192,0.541973219,0.710219586,1.851883762,9.323709255,7.855684769,8.086524066,1.920531113
POL,2015,1.003243407,1.613927749,0.786228955,0.607821483,0.770555499,0.768967206,0.622622873,0.604240154,0.582713828,0.478761367,0.333412053,0.386810176,0.507442388,1.641415178,9.47260633,9.150659307,1.598984415,1.000046066,1.595906166,0.772967789,0.606016812,0.775136762,0.803506762,0.676023274,0.63415558,0.600790169,0.532973753,0.33903619,0.360494093,0.487213488,1.657320763,9.605295084,9.205035014,1.388370265,1.006617166,1.632923547,0.800206535,0.609721461,0.765741499,0.732803518,0.5672864,0.573812799,0.564582043,0.424979827,0.327971465,0.411188034,0.524896135,1.628838082,9.380427289,9.123567079,1.795782243
PRI,2005,3.369989494,4.848467533,5.597006143,7.072638985,14.77418406,16.60055361,16.96310246,13.04558174,11.7166496,11.8258529,11.07128599,5.875509888,5.786317577,5.845567287,5.054493479,3.762623654,9.35210319,3.289463845,4.886025081,5.546682925,6.893237302,14.2518352,15.53658055,15.97708517,12.56766893,11.62128309,11.96367429,11.554704,6.118176008,6.123498282,6.280267744,5.420991926,4.160631518,9.225700529,3.454707137,4.808549843,5.648876845,7.258341008,15.29416579,17.64935037,17.88649002,13.47750801,11.79998501,11.70705319,10.66950364,5.674483993,5.498189764,5.48097566,4.76487524,3.488874128,9.4688158
PRI,2000,3.449775991,5.042759182,6.171597148,7.746638815,13.0571128,15.58460732,16.43060893,13.54256933,11.71943984,11.44513358,10.06440768,7.726382641,7.711498362,4.890514756,4.905748414,4.56724516,9.350543867,3.356104781,5.094021261,6.0966753,7.568567724,12.68087504,14.79498475,15.60433286,13.20779053,11.70421831,11.62466819,10.33818796,7.917982884,8.129165493,5.283458622,5.23255814,4.8478945,9.218950064,3.548062406,4.988999307,6.249581889,7.93075632,13.42765758,16.34344619,17.19400317,13.83874764,11.73259252,11.29130428,9.829809597,7.56261286,7.351785962,4.563873767,4.64412931,4.35975103,9.472641969
PRI,1995,4.015351693,6.793701187,7.849699575,9.565618673,14.77277307,16.62787062,15.36452857,11.24655194,9.241517391,8.405920827,8.634733451,6.009413653,6.008801383,4.62833332,4.397731851,3.670548841,9.162598746,3.898160858,6.896913641,7.733435409,9.326771746,14.17373607,16.02747429,14.77597558,10.97403469,9.189362972,8.499431895,8.71344586,6.075816993,6.325333828,4.952380952,4.590285019,3.790976408,9.028632413,4.138272506,6.686971327,7.970175046,9.811168077,15.37169877,17.18338956,15.8909507,11.48551258,9.286548407,8.325622893,8.565526564,5.951582275,5.737378563,4.355913339,4.238595988,3.577877494,9.287485296
PRI,1990,5.529291944,8.724251671,9.967433635,13.31691579,15.52667913,14.80468027,14.23431527,9.840392749,5.948394022,4.822545361,5.210376346,5.520151811,5.305114018,3.306970854,3.658803348,2.950415077,9.150406129,5.386957344,8.810370113,9.760103062,12.89306274,15.06252086,14.27218016,13.68435232,9.539557596,5.841590755,4.743903505,5.202517178,5.529057934,5.522117789,3.454652914,3.684653049,2.920447812,9.001237895,5.676614025,8.634544643,10.18212418,13.7530646,15.97457221,15.28988789,14.71937639,10.10342465,6.041550717,4.892647889,5.217391304,5.51237499,5.117540957,3.178908718,3.636128643,2.97486336,9.290441849
PRI,2010,2.230544624,3.00243259,3.36797766,4.056893268,9.63399198,12.4295195,14.30605252,14.18222004,12.4421088,12.19866076,10.69191152,8.285997793,7.262432941,4.907922284,4.281259345,4.401682586,8.205385809,2.166505788,2.98345559,3.243108048,3.9634861,9.159520692,11.60140796,13.19245353,13.44461505,12.20113027,12.24311245,10.8860688,8.714592007,7.784727742,5.226749774,4.603326249,4.952400952,8.002635838,2.297981773,3.022989547,3.50318711,4.152251501,10.11549753,13.24185755,15.3816953,14.86255996,12.65521398,12.16025261,10.52465234,7.940571429,6.830606297,4.638750538,4.03005049,4.036993541,8.39298849
PRI,2015,1.903442062,2.325339482,2.622902455,3.072577014,7.960179457,9.836084209,11.3021272,12.54952544,13.11157621,12.72681715,11.16382907,9.196403227,8.55155956,4.179207004,3.817342467,4.220118932,7.635132487,1.843665562,2.309630693,2.498422329,2.917784894,7.584323735,9.045457984,10.39233655,11.64857172,12.64401217,12.64848631,11.31816198,9.410613379,9.29474306,4.544921951,4.067964777,4.862155943,7.414383959,1.966362732,2.342319591,2.76015255,3.239006745,8.337509127,10.62965522,12.17943874,13.40964164,13.53545998,12.79551013,11.03060807,9.015972062,7.955718439,3.88341336,3.61972618,3.813482107,7.839402776
PRI,2017,2.00066706,2.268767259,2.571149156,3.107663625,6.118743635,9.337516493,10.7578148,11.59088893,12.33576378,12.45097221,11.4130013,9.786161522,8.592092022,6.094461567,4.045065932,4.073777723,7.466126655,1.935825776,2.25841858,2.451869255,2.931643435,5.770608292,8.60432842,9.829635313,10.74847865,11.77756742,12.31614705,11.56537925,9.968526874,9.278026279,6.710185149,4.326510399,4.695963101,7.249369473,2.0690164,2.279958083,2.702117712,3.299522531,6.475226464,10.06982424,11.66349599,12.39557888,12.85117574,12.57006297,11.28139634,9.631294575,8.036211568,5.608101849,3.824896694,3.679373655,7.666747621
PRK,2017,0.154381261,0.137676348,0.115016227,0.128736057,0.187149908,0.25104572,0.27554093,0.3057935,0.230954432,0.17455064,0.1901551,0.168385509,0.207047072,0.22621571,0.160756047,0.156465265,0.19198567,0.155239415,0.135057805,0.114367897,0.127412054,0.180440735,0.238515612,0.262930245,0.296474926,0.230058819,0.178708711,0.198646134,0.178504581,0.232979278,0.25052509,0.195411719,0.268704271,0.195301581,0.153481151,0.140414427,0.115690965,0.13012189,0.194146722,0.264012201,0.288535965,0.315344297,0.231860324,0.170397811,0.181846338,0.158882494,0.184237613,0.208530893,0.139208889,0.115472038,0.188811101
PRK,2015,0.154534735,0.132519256,0.108156048,0.133501917,0.198934295,0.258004632,0.277301433,0.30443709,0.200576938,0.17909595,0.206836008,0.162064444,0.273958427,0.191960379,0.150620508,0.157950268,0.191959116,0.155483835,0.130105394,0.107579299,0.131982182,0.19213001,0.245022874,0.264432232,0.295485128,0.199924063,0.183616389,0.21680138,0.171506989,0.315045447,0.209872902,0.185693154,0.285339633,0.195302406,0.153540289,0.135039669,0.10875735,0.135095873,0.206006855,0.271436768,0.290563689,0.313591892,0.201236798,0.174595329,0.197148222,0.153160168,0.239215705,0.178636267,0.129284426,0.114521454,0.188759433
PRK,2010,0.138120992,0.105976751,0.109728012,0.142435398,0.18366215,0.22677926,0.280174386,0.196809762,0.180024084,0.217008192,0.173874202,0.293642367,0.204623361,0.153184224,0.139352065,0.175143323,0.178963556,0.137382526,0.102673124,0.108389873,0.140292216,0.175291383,0.213168632,0.266012374,0.190837818,0.179910153,0.22351668,0.182232234,0.316995538,0.236962272,0.164695858,0.175662993,0.369293114,0.181134711,0.138892799,0.109421115,0.111132097,0.144666887,0.192348263,0.240868369,0.294734701,0.202882716,0.180138226,0.210610632,0.165815338,0.272808888,0.177610708,0.144765089,0.118888811,0.122100667,0.176888785
PRK,1990,0.097970322,0.083193884,0.087418049,0.083578628,0.136630208,0.236030362,0.22604556,0.39936005,0.231376842,0.161965532,0.146144829,0.206337875,0.270930817,0.32835392,0.326117537,0.352648429,0.168052576,0.096271486,0.082789338,0.087692349,0.081668366,0.128335153,0.221347762,0.224288717,0.43306118,0.262210211,0.18621026,0.172029285,0.268667721,0.392471172,0.479824303,0.496854491,0.708184758,0.176413031,0.099749052,0.083616653,0.087132066,0.085561422,0.145171421,0.250915667,0.227804611,0.367492628,0.202447937,0.139204699,0.123067702,0.161615347,0.201413145,0.25225571,0.245545478,0.241041633,0.160152458
PRK,2005,0.11351619,0.090933928,0.092782881,0.124532088,0.165809901,0.234193917,0.186608816,0.185040606,0.234096539,0.184164462,0.302165145,0.191960173,0.17769251,0.158469854,0.181060272,0.209825964,0.167740629,0.112372708,0.088669941,0.092184582,0.121588982,0.154013054,0.211272397,0.1718739,0.17833578,0.237864273,0.19452593,0.333751648,0.212558242,0.20315173,0.179090326,0.266445499,0.49355234,0.169223804,0.114709758,0.09331111,0.093406168,0.127592047,0.178062248,0.257868762,0.20167783,0.191812719,0.230362242,0.174057888,0.273262111,0.173625936,0.15634858,0.144125658,0.141785597,0.140276032,0.166325768
PRK,1995,0.092095313,0.081622415,0.081169993,0.114951947,0.126698967,0.158058872,0.239274107,0.215523626,0.3537695,0.199074873,0.15865285,0.161568121,0.225225855,0.261672208,0.259849886,0.276537039,0.160747047,0.090562467,0.081019692,0.081050817,0.11135292,0.116401784,0.141849758,0.225042444,0.216833343,0.3855075,0.224476066,0.18086189,0.187350948,0.289513783,0.374932374,0.426153136,0.563814792,0.164779039,0.09369772,0.082252445,0.081294556,0.118701297,0.137364691,0.17469237,0.253645393,0.214217537,0.323923507,0.175400723,0.138006616,0.139086847,0.181657306,0.204362275,0.190789503,0.189453487,0.156911696
PRK,2000,0.096596386,0.077541684,0.084029279,0.100282167,0.16353683,0.150412934,0.171805583,0.244525125,0.202800282,0.322040006,0.19348731,0.165328718,0.172485802,0.206380201,0.220154932,0.239332126,0.157804011,0.094719464,0.076825863,0.083781188,0.096375002,0.146690724,0.128903438,0.152603731,0.234669165,0.209175374,0.357984724,0.220709853,0.188002483,0.199025351,0.269091838,0.370555456,0.552739466,0.158627943,0.098570063,0.078287996,0.084287368,0.104349342,0.181003671,0.172523422,0.191324447,0.254365876,0.196526382,0.288732596,0.168593878,0.14501282,0.151215068,0.17052788,0.161184186,0.15847807,0.157020257
PRT,2017,1.737810626,2.647067529,3.767124614,6.697040152,11.76385857,14.13390534,13.83886179,13.51615218,14.5600388,14.1683633,10.34728217,7.863273809,6.316003496,4.669512542,3.655201421,2.48700377,8.521104494,1.831513679,2.564888659,3.519102672,6.546725542,12.09440188,14.46820069,12.8961785,12.50675991,13.81216316,13.98388886,9.794678634,7.7802446,6.285281946,4.51416026,3.851753522,2.486127954,8.400451919,1.63807361,2.733219629,4.027497512,6.851386329,11.44066866,13.81414206,14.73325042,14.46221161,15.25705795,14.33906269,10.84794752,7.93714725,6.342500113,4.800347873,3.497492739,2.486705909,8.629509636
PRT,2015,1.630169436,2.319198656,3.765518669,7.607490217,11.38654032,12.01036326,13.09032602,14.0764004,16.66055672,13.13345876,8.9822134,7.49668984,5.542192302,3.878400306,3.259400635,2.383758518,8.300774979,1.418047154,2.053221667,4.038167265,7.535796121,11.67175516,11.35002849,12.46277021,13.1729292,15.49946183,12.75600377,8.625697396,7.623868552,4.899163862,3.230216319,3.190361188,2.549617002,8.071162536,1.855007683,2.596675923,3.479746142,7.679579201,11.10783715,12.64368211,13.68547771,14.92374537,17.74613169,13.4819145,9.305755513,7.383013814,6.103689248,4.428039778,3.314401335,2.279258961,8.507513459
PRT,2005,2.654165854,4.895087814,6.986603326,9.298030382,12.13100421,13.72441838,13.35335263,12.00916419,8.78376226,6.75579166,4.908808692,3.455086413,3.099605841,2.610903822,2.834098503,1.961004272,7.298923131,3.423119697,6.105779123,8.119110983,10.86101277,13.61347755,14.43327607,12.20301155,10.21765916,7.325894395,5.6553136,4.111933086,2.800610146,2.456843451,2.41686495,2.677089518,2.308377399,7.373068986,1.833578408,3.628078676,5.80221979,7.666086551,10.59381035,13.00047279,14.51036645,13.77992479,10.19475781,7.81204159,5.655135507,4.049484287,3.658387788,2.773513635,2.956566765,1.748767088,7.229474833
PRT,2010,1.050715846,2.821791459,4.630602706,6.757072715,8.607186207,11.47898623,15.03217159,15.2489737,12.31518741,8.392640155,7.173053283,4.284345586,2.90890365,2.862897109,2.228820814,1.541372081,7.161115404,1.158051906,2.933098295,4.460171963,6.407660422,8.620314509,11.00574032,14.72359874,14.22124933,12.36128812,9.20760392,8.252723134,4.416784342,2.514718223,2.776038821,2.820086047,1.52367363,7.284992468,0.93873824,2.704729815,4.808516332,7.123402248,8.593686575,11.94912645,15.3305382,16.23213295,12.27169481,7.635678567,6.180369087,4.164861931,3.257919088,2.936403235,1.755104828,1.552381034,7.047324121
PRT,2000,2.018938884,4.32405363,5.396089213,6.171458946,8.878359445,14.86810818,12.20391079,8.955534675,7.518060335,5.833314997,3.916787284,3.146862495,2.737728122,2.167764142,2.411774626,2.058649268,6.291305062,2.001355616,4.27840752,5.296568603,6.065236018,8.799572178,14.92989862,12.47459771,9.267711532,7.684912644,5.790748087,3.789862535,2.992394142,2.564924037,1.984007522,2.112762686,1.947311142,6.410428827,2.037456346,4.371930574,5.500336194,6.281941833,8.959113656,14.8057717,11.93592075,8.65369355,7.357681374,5.87355843,4.033803904,3.28442803,2.887796245,2.320318278,2.640063859,2.126501699,6.180226961
PRT,1995,2.737118982,4.873746327,7.313756093,8.352953988,9.030816983,9.605399519,7.611469749,6.052122267,4.706190999,3.572906261,2.994895106,2.472411185,2.139595635,1.619396689,2.382186274,1.834468833,5.249614891,2.756520994,4.90855801,7.337528591,8.368838692,9.027862855,9.55028601,7.547923648,5.919099474,4.541446748,3.428605015,2.861727534,2.330227116,1.983617844,1.462619223,2.079464659,1.788604336,5.300433233,2.71666535,4.837183873,7.288885714,8.336578773,9.03382517,9.660756078,7.673326245,6.180009448,4.862517249,3.707054363,3.115424422,2.598880266,2.273798145,1.74694548,2.614569332,1.861637899,5.202324454
PRT,1990,1.352457577,2.864647764,4.869858314,10.69168241,8.746986003,6.366761788,5.702825328,4.782669876,3.29292862,2.682349489,2.384226449,2.256135784,2.155108395,1.387312914,1.897810219,1.532558123,4.378254628,1.346465912,2.848366459,4.842716147,10.59791733,8.646473534,6.323762599,5.61778012,4.615837869,3.154549275,2.554204224,2.252665772,2.105366941,1.986166817,1.238003701,1.598748865,1.431938974,4.37801661,1.358781931,2.881776918,4.898063396,10.78806519,8.849133666,6.408930822,5.784797408,4.941616536,3.422098679,2.79940294,2.502959751,2.38892006,2.29865871,1.510030185,2.126747457,1.590943208,4.378471629
PRY,1990,1.650329148,2.880390201,3.911306705,5.629416924,5.798063781,6.063204423,6.354962579,6.476469704,6.999748018,6.664286725,6.287705805,5.943647883,5.250344145,4.063265761,4.549848818,5.47765739,4.648694676,1.660735825,2.889127229,3.883075875,5.581351719,5.82040279,6.217026629,6.639210495,6.808690424,7.515675044,7.362911859,7.106196933,6.754413455,6.073131209,4.649059898,5.140436915,6.463815106,4.827842361,1.639553608,2.871387428,3.940417778,5.67883859,5.775179395,5.905348032,6.061351469,6.125114948,6.454388035,5.938105246,5.450183186,5.137107337,4.477150864,3.53041259,4.043991293,4.746337702,4.465646364
PRY,1995,1.375978483,2.115226198,2.680970191,3.873937446,4.818470723,5.486531804,5.72114754,5.826230898,5.943548967,6.053087887,6.225351917,5.335802759,5.618328793,3.962665586,4.162005314,4.761291983,3.918838023,1.398169658,2.142411658,2.686208035,3.850592043,4.817152987,5.573824928,5.893593359,6.103774122,6.286639863,6.539593493,6.910752028,5.950558957,6.337948637,4.519008528,4.661574928,5.531787882,4.065583386,1.352964821,2.087161944,2.675555093,3.897952933,4.819818929,5.397461882,5.542887993,5.538463809,5.58044842,5.540122765,5.51694975,4.711803151,4.914883752,3.455869897,3.728492605,4.177348816,3.768740456
PRY,2000,1.145131347,1.556516587,1.869492644,2.497037194,3.557079863,5.19220672,5.319761804,5.349271186,5.521835458,5.2696036,5.62590357,5.038425601,4.833826032,4.105608112,3.72625929,4.080266014,3.33052973,1.171385094,1.585820084,1.882153636,2.474563028,3.50487839,5.188874842,5.421523295,5.520960676,5.770009253,5.572947703,6.100650312,5.517083827,5.344126654,4.545339187,4.135659774,4.656583583,3.430316708,1.117888824,1.526197881,1.856431739,2.520222057,3.61079727,5.19561944,5.216079939,5.172073825,5.261762656,4.946709192,5.12571752,4.545655018,4.323045489,3.687714051,3.369391247,3.635023947,3.228288106
PRY,2005,1.028493192,1.253643065,1.547287437,1.94515371,2.613991288,3.769869241,4.650350214,4.810517992,4.913023968,4.784739661,4.61353303,4.707896928,4.757315983,4.547021342,4.242897727,3.867014679,2.902996707,1.053607528,1.278429831,1.559243693,1.938537924,2.589644197,3.752037064,4.713606352,4.966812028,5.139928589,5.068478938,4.926057071,5.075233275,5.178380034,4.932386613,4.524199553,4.316881032,2.988266442,1.002416158,1.227971694,1.534926581,1.951968662,2.639128351,3.788326642,4.585427478,4.650718845,4.679369119,4.48904574,4.283475535,4.324155794,4.330341894,4.171043928,3.986422267,3.51611415,2.815522374
